H	H+	C+	C+2	C+3	N+	N+2	N+4	O	O+2	O+5	O+6	P+	Si+	Si+2	Si+3	Si+4
9.99999e+14	2.62960e+17	1.01525e+12	5.65478e+12	3.74857e+11	2.59491e+11	1.38594e+12	4.73090e+09	9.45871e+09	9.08778e+12	1.23954e+09	3.01480e+07	2.38226e+09	6.74625e+10	5.80633e+11	1.52052e+11	5.35178e+10
9.99997e+15	2.71586e+18	1.03165e+13	5.84698e+13	3.95515e+12	2.56419e+12	1.43891e+13	4.97930e+10	8.85635e+10	9.54410e+13	1.28902e+10	3.13500e+08	2.43542e+10	6.83787e+11	5.97614e+12	1.58828e+12	5.66676e+11
1.00001e+17	2.91507e+19	1.07273e+14	6.36611e+14	3.70433e+13	2.52687e+13	1.58812e+14	4.63767e+11	7.86258e+11	1.10051e+15	1.00551e+11	2.40593e+09	2.58542e+11	7.17681e+12	6.40919e+13	1.71846e+13	6.13090e+12
1.00002e+18	1.22358e+20	6.07763e+14	2.61170e+15	8.32481e+13	2.15582e+14	5.89546e+14	1.04469e+12	2.37417e+13	4.10671e+15	1.42241e+11	3.45414e+09	1.32330e+12	6.24409e+13	2.64902e+14	5.74860e+13	1.44804e+13
1.00000e+13	2.21931e+14	4.04741e+09	2.15330e+09	3.37665e+06	1.42466e+09	1.09967e+08	3.98494e+03	5.59711e+08	6.23932e+08	0	0	5.10594e+06	4.77471e+08	2.65740e+08	7.64841e+06	2.33749e+05
1.00000e+14	2.22098e+15	4.05014e+10	2.15509e+10	3.38314e+07	1.42560e+10	1.10131e+09	3.99322e+04	5.59681e+09	6.25035e+09	0	0	5.10951e+07	4.77696e+09	2.66048e+09	7.65749e+07	2.34161e+06
9.99999e+14	2.23150e+16	4.06772e+11	2.16573e+11	3.41787e+08	1.43158e+11	1.11102e+10	4.04311e+05	5.59535e+10	6.31392e+10	0	0	5.13247e+08	4.79151e+10	2.67940e+10	7.71276e+08	2.36734e+07
9.99997e+15	2.28748e+17	4.16082e+12	2.22249e+12	3.58907e+09	1.46314e+12	1.16426e+11	4.31938e+06	5.58631e+11	6.68839e+11	0	0	5.25540e+09	4.86979e+11	2.77932e+11	8.01000e+09	2.50613e+08
1.00000e+17	2.35045e+18	4.29362e+13	2.25798e+13	3.69866e+10	1.49826e+13	1.19773e+12	4.54042e+07	5.57841e+12	7.18845e+12	0	0	5.41273e+10	4.99184e+12	2.85868e+12	8.25203e+10	2.63272e+09
1.00001e+18	1.03047e+19	2.15367e+14	8.66213e+13	9.17191e+10	6.96467e+13	3.05477e+12	9.24427e+07	5.71333e+13	1.90670e+13	0	0	2.56758e+11	2.77916e+13	8.55433e+12	2.56009e+11	6.13032e+09
1.00000e+13	2.59931e+13	8.57514e+08	5.33602e+07	2.54890e+03	1.97982e+08	2.67503e+05	0	5.69130e+08	1.34521e+06	0	0	9.07014e+05	1.11885e+08	4.32328e+06	2.41661e+04	1.71593e+02
1.00000e+14	2.60078e+14	8.57933e+09	5.33828e+08	2.55112e+04	1.98065e+09	2.67715e+06	0	5.69145e+09	1.34658e+07	0	0	9.07386e+06	1.11929e+09	4.32693e+07	2.41826e+05	1.71755e+03
1.00000e+15	2.61010e+15	8.60283e+10	5.35013e+09	2.56409e+05	1.98572e+10	2.68993e+07	0	5.69240e+10	1.35523e+08	0	0	9.09744e+07	1.12207e+10	4.34917e+08	2.42868e+06	1.72771e+04
9.99998e+15	2.65703e+16	8.71762e+11	5.39858e+10	2.62560e+06	2.00965e+11	2.74637e+08	0	5.69721e+11	1.39749e+09	0	0	9.21660e+08	1.13615e+11	4.45453e+09	2.48085e+07	1.77888e+05
1.00000e+17	2.68260e+17	8.79114e+12	5.27207e+11	2.61206e+07	1.99382e+12	2.64100e+09	0	5.70146e+12	1.40110e+10	0	0	9.28698e+09	1.14495e+12	4.39627e+10	2.49773e+08	1.79619e+06
1.00001e+18	1.34363e+18	5.66685e+13	2.82602e+12	1.05425e+08	1.05956e+13	8.46039e+09	0	5.47611e+13	4.54350e+10	0	0	5.92380e+10	7.41516e+12	1.55806e+11	1.17959e+09	7.11545e+06
1.00000e+13	5.04687e+12	3.03821e+08	3.12819e+06	0	4.00380e+07	2.45605e+03	0	5.24946e+08	1.11120e+04	0	0	3.85118e+05	4.81385e+07	2.12286e+05	4.78879e+02	0
1.00000e+14	5.04890e+13	3.03942e+09	3.12894e+07	0	4.00461e+08	2.45668e+04	0	5.24956e+09	1.11182e+05	0	0	3.85169e+06	4.81448e+08	2.12351e+06	4.78992e+03	0
1.00000e+15	5.06172e+14	3.04288e+10	3.12892e+08	0	4.00902e+09	2.45983e+05	0	5.25022e+10	1.11575e+06	0	0	3.85499e+07	4.81846e+09	2.12696e+07	4.79710e+04	0
9.99999e+15	5.12409e+15	3.05414e+11	3.11725e+09	0	4.02302e+10	2.46498e+06	0	5.25344e+11	1.13399e+07	0	0	3.87103e+08	4.83782e+10	2.13700e+08	4.83226e+05	0
1.00000e+17	5.12254e+16	3.05030e+12	3.00443e+10	0	3.89265e+11	2.29098e+07	0	5.25413e+12	1.11645e+08	0	0	3.87101e+09	4.83729e+11	2.02821e+09	4.83260e+06	0
1.00000e+18	2.85688e+17	2.73252e+13	2.31402e+11	0	2.17315e+12	9.34166e+07	0	5.12141e+13	4.78798e+08	0	0	3.29144e+10	4.13151e+12	9.42926e+09	3.63981e+07	0
1.00000e+13	7.95168e+11	1.22222e+08	1.79540e+05	0	1.22843e+06	5.86063e+00	0	5.00570e+08	2.02441e+02	0	0	2.76761e+05	3.34819e+07	2.13993e+01	2.92217e+01	0
1.00000e+14	7.95346e+12	1.22270e+09	1.79588e+06	0	1.22843e+07	5.86058e+01	0	5.00573e+09	2.02485e+03	0	0	2.76766e+06	3.34817e+08	2.13987e+02	2.92220e+02	0
1.00000e+15	7.96300e+13	1.22274e+10	1.79449e+07	0	1.22755e+08	5.85619e+02	0	5.00587e+10	2.02700e+04	0	0	2.76789e+07	3.34795e+09	2.13861e+03	2.92234e+03	0
1.00000e+16	7.99405e+14	1.22004e+11	1.78136e+08	0	1.21577e+09	5.79398e+03	0	5.00647e+11	2.03087e+05	0	0	2.76863e+08	3.34606e+10	2.12326e+04	2.92207e+04	0
1.00000e+17	7.68383e+15	1.20562e+12	1.72247e+09	0	1.08495e+10	5.10232e+04	0	5.00455e+12	1.90432e+06	0	0	2.76028e+09	3.33009e+11	1.96010e+05	2.90337e+05	0
1.00000e+18	4.03649e+16	1.31918e+13	1.60513e+10	0	4.62521e+10	2.24976e+05	0	4.96700e+13	8.48947e+06	0	0	2.66405e+10	3.26327e+12	1.14408e+06	2.75060e+06	0
